	tool	coverage	coverage_threshold	strand_bias_threshold	gaps_threshold	step_GT	error_rate	nb_of_correct_calls	nb_of_total_calls	recalls_wrt_truth_probes	nbs_of_truth_probes_found	nbs_of_truth_probes_in_total	recalls_wrt_variants_where_all_allele_seqs_were_found	recalls_wrt_variants_found_wrt_alleles	nbs_variants_where_all_allele_seqs_were_found	nbs_variants_found_wrt_alleles	nbs_variants_total
37	pandora_nanopore_withdenovo	100x	5	0.1	0.4	4	0.0015738473825342991	659672.140148191	660712.0	0.8816340773030642	677132	768042	0.7790378263258205	0.8710895727209952	229718	256861.66666653074	294874
38	pandora_nanopore_withdenovo	100x	5	0.1	0.4	5	0.0014993188185929984	656318.4917432636	657304.0	0.8811380725566362	673927	764837	0.7714969799943704	0.8669001617673685	227489	255620.24999985864	294867
39	pandora_nanopore_withdenovo	100x	5	0.1	0.4	6	0.0014041031353088096	651435.0319155782	652351.0	0.8802701987243396	668383	759293	0.7579861287751607	0.8596872474035844	223496	253483.0833331839	294855
40	pandora_nanopore_withdenovo	100x	5	0.1	0.4	7	0.0012698314680920086	642133.5618575902	642950.0	0.8785810639349299	657820	748730	0.7325629119080649	0.8460010786346556	215972	249415.4999998333	294817
41	pandora_nanopore_withdenovo	100x	5	0.1	0.4	8	0.0011191970338580992	624095.7312892306	624795.0	0.8753730514615666	638547	729457	0.6836678959028101	0.8209773614728308	201520	241993.7499998161	294763
42	pandora_nanopore_withdenovo	100x	5	0.1	0.4	9	0.000917116196773593	590098.3144895376	590640.0	0.8694935644004973	605684	696594	0.5965015289689557	0.7785413194944429	175755	229391.74999980122	294643
43	pandora_nanopore_withdenovo	100x	5	0.1	0.4	10	0.0007272639891289232	527375.1798843613	527759.0	0.8604615467264257	560595	651505	0.4686314659929436	0.7199357291699022	138004	212008.83333314038	294483
44	pandora_nanopore_withdenovo	100x	5	0.1	0.8	0	0.0021806987918920892	703889.6740126332	705428.0	0.9060922348639344	699785	772311	0.8356625688851208	0.900728274692375	246416	265602.2499999141	294875
45	pandora_nanopore_withdenovo	100x	5	0.1	0.8	1	0.0021733840942903537	703615.4425526793	705148.0	0.9060467369746494	699411	771937	0.834692666384061	0.900219019358192	246130	265452.08333324693	294875
46	pandora_nanopore_withdenovo	100x	5	0.1	0.8	2	0.002158555452975386	703183.855179511	704705.0	0.9060097222384216	699107	771633	0.8339940652818991	0.8998151759217063	245924	265332.99999991315	294875
47	pandora_nanopore_withdenovo	100x	5	0.1	0.8	3	0.002110393919620979	701563.2938859923	703047.0	0.9058759097563256	698010	770536	0.8313963543874523	0.8983843436481395	245158	264911.08333324513	294875
48	pandora_nanopore_withdenovo	100x	5	0.1	0.8	4	0.0020448270357973364	699463.7868650907	700897.0	0.9055422276749316	695288	767814	0.8255356525159899	0.8948392646799551	243429	263864.8333332371	294874
49	pandora_nanopore_withdenovo	100x	5	0.1	0.8	5	0.001958384359821652	695765.7495528532	697131.0	0.905125941042194	691919	764445	0.8176059036786076	0.890434500978057	241085	262559.74999989674	294867
50	pandora_nanopore_withdenovo	100x	5	0.1	0.8	6	0.0018345148549320234	690277.3485901312	691546.0	0.9043896445624459	686032	758558	0.8033881060182123	0.8827782582395384	236883	260291.5833332191	294855
51	pandora_nanopore_withdenovo	100x	5	0.1	0.8	7	0.0016670453979765745	679888.7020748884	681024.0	0.902964865805036	674894	747420	0.7768133344187561	0.8683546121418001	229017	256004.8333331969	294816
52	pandora_nanopore_withdenovo	100x	5	0.1	0.8	8	0.0014687258496510758	660158.9812790202	661130.0	0.9002434562535246	654504	727030	0.7254472237017536	0.8418777684665523	213835	248154.41666650635	294763
53	pandora_nanopore_withdenovo	100x	5	0.1	0.8	9	0.0011900515838604298	622077.8132625916	622819.0	0.8951860683575403	619424	691950	0.6330572902525116	0.7965686939988363	186524	234700.99999981714	294640
54	pandora_nanopore_withdenovo	100x	5	0.1	0.8	10	0.0008850179413637528	550483.3807798289	550971.0	0.8871634982644966	570227	642753	0.4947107466082557	0.7326193265746712	145675	215730.7499998105	294465
55	pandora_nanopore_withdenovo	100x	10	0.3	0.2	0	0.001332907152057583	518072.53575417	518764.0	0.8118089733281023	626969	772311	0.6453276812208563	0.8055919174784291	190291	237548.91666645173	294875
56	pandora_nanopore_withdenovo	100x	10	0.3	0.2	1	0.0013311700689693227	517915.6472152121	518606.0	0.8117358431421314	626669	772011	0.6445578635014837	0.8051807262957242	190064	237427.66666645173	294875
57	pandora_nanopore_withdenovo	100x	10	0.3	0.2	2	0.0013287624812169385	517759.1057491381	518448.0	0.8117016962678997	626529	771871	0.6442051716829165	0.8049871414433855	189960	237370.5833331183	294875
58	pandora_nanopore_withdenovo	100x	10	0.3	0.2	3	0.001284930349402802	516605.3440781644	517270.0	0.8114809064460606	625625	770967	0.6420110216193302	0.8038078281750484	189313	237022.8333331174	294875
59	pandora_nanopore_withdenovo	100x	10	0.3	0.2	4	0.001266500744076193	515603.1601253655	516257.0	0.8109165749493278	623324	768666	0.6369974972361077	0.800811533060832	187834	236138.49999977977	294874
60	pandora_nanopore_withdenovo	100x	10	0.3	0.2	5	0.0011986384003072061	513300.00054786773	513916.0	0.810277556955763	620735	766077	0.6307703786100899	0.7974254581703557	185994	235135.24999977645	294868
61	pandora_nanopore_withdenovo	100x	10	0.3	0.2	6	0.0011238306570937606	510113.07429322076	510687.0	0.8091013808239761	616015	761357	0.6189213295666123	0.7912621002514361	182497	233313.9166664392	294863
62	pandora_nanopore_withdenovo	100x	10	0.3	0.2	7	0.0010131565242526008	503752.1026516108	504263.0	0.8068898992609993	607296	752638	0.5975491459658929	0.7799638330001558	176179	229961.41666643394	294836
63	pandora_nanopore_withdenovo	100x	10	0.3	0.2	8	0.0008974111920286854	491284.71958418854	491726.0	0.802650213383048	591127	736469	0.5551579211598411	0.7589156792699591	163660	223727.58333310465	294799
64	pandora_nanopore_withdenovo	100x	10	0.3	0.2	9	0.0007315677977225432	467669.6174918522	468012.0	0.7951576463889527	564189	709531	0.4819545300305395	0.7240623232658621	142032	213381.16666644948	294700
65	pandora_nanopore_withdenovo	100x	10	0.3	0.2	10	0.000600520404762217	425320.4329282229	425576.0	0.7844326120166709	528888	674230	0.3792086199053549	0.6781550080222281	111705	199766.83333313977	294574
66	pandora_nanopore_nodenovo	100x	0	0.0	0.6	0	0.00139906195688988	661169.686674591	662096.0	0.8958942705723472	691909	772311	0.8099499788045782	0.8904903207570342	238834	262583.3333332305	294875
67	pandora_nanopore_nodenovo	100x	0	0.0	0.6	1	0.0013906879242354675	660922.5829321602	661843.0	0.8958307421227197	691438	771840	0.808851208139042	0.8898570015539793	238510	262396.58333322965	294875
68	pandora_nanopore_nodenovo	100x	0	0.0	0.6	2	0.0013841603497689592	660618.3308671761	661534.0	0.8957856452185725	691104	771506	0.8080542602797796	0.8894116150907881	238275	262265.24999989616	294875
69	pandora_nanopore_nodenovo	100x	0	0.0	0.6	3	0.0013649297023100582	660003.9097701651	660906.0	0.8957049405312429	690507	770909	0.8067045358202628	0.8886186237102546	237877	262031.4166665613	294875
70	pandora_nanopore_nodenovo	100x	0	0.0	0.6	4	0.0013194907483345952	658731.661263417	659602.0	0.8953999227227607	688259	768661	0.8014752013565071	0.8856458951529345	236335	261154.8333332216	294875
71	pandora_nanopore_nodenovo	100x	0	0.0	0.6	5	0.0012794599236587436	656986.3354373394	657828.0	0.8950784673485527	685904	766306	0.7960179602135149	0.8826337689992468	234725	260265.7499998839	294874
72	pandora_nanopore_nodenovo	100x	0	0.0	0.6	6	0.0012154102206933806	653724.4897023517	654520.0	0.8943424690657164	680566	760968	0.7837315381615315	0.8756131336935109	231095	258187.66666653712	294865
73	pandora_nanopore_nodenovo	100x	0	0.0	0.6	7	0.001104797546076286	647093.3022064739	647809.0	0.8930127343614855	671108	751510	0.7607782887686025	0.8633495222456982	224317	254560.33333318855	294852
74	pandora_nanopore_nodenovo	100x	0	0.0	0.6	8	0.0009533951167139953	633405.5379620522	634010.0	0.8906101191286033	654602	735004	0.7201824904175571	0.8418495528187697	212317	248185.6666665015	294810
75	pandora_nanopore_nodenovo	100x	0	0.0	0.6	9	0.0008032385016110144	606711.2743850603	607199.0	0.8864128254248111	627442	707844	0.6498593737807588	0.806620006128788	191548	237753.6666664787	294753
76	pandora_nanopore_nodenovo	100x	0	0.0	0.6	10	0.0006183922201189463	556691.5332712738	557036.0	0.8792313053509415	585350	665752	0.5335464776877231	0.7519139435319271	157202	221540.91666647285	294636
77	pandora_nanopore_withdenovo	100x	0	0.2	0.2	0	0.0015410055739970565	573277.2131576227	574162.0	0.8288837009961013	640156	772311	0.6805290377278508	0.822731665959491	200671	242602.9999998049	294875
78	pandora_nanopore_withdenovo	100x	0	0.2	0.2	1	0.0015396223629426946	573107.2706202721	573991.0	0.8288129928807553	639837	771992	0.6797015684612123	0.8222916490031529	200427	242473.24999980468	294875
79	pandora_nanopore_withdenovo	100x	0	0.2	0.2	2	0.0015367515943035535	572933.1888839147	573815.0	0.8287792806799337	639685	771840	0.6793387028401865	0.8220822382358791	200320	242411.49999980483	294875
80	pandora_nanopore_withdenovo	100x	0	0.2	0.2	3	0.0014915232338679196	571658.0850503318	572512.0	0.8285696125028538	638741	770896	0.6770292496820687	0.8208486646877627	199639	242047.7499998041	294875
81	pandora_nanopore_withdenovo	100x	0	0.2	0.2	4	0.0014632237590993526	570358.215368145	571194.0	0.8280456497780877	636392	768547	0.6718801928959488	0.8177868626366935	198120	241144.08333313238	294874
82	pandora_nanopore_withdenovo	100x	0	0.2	0.2	5	0.0013944285108395964	567735.2283475894	568528.0	0.8274378460252795	633685	765840	0.66537795005884	0.8142532622045249	196198	240096.4166664616	294867
83	pandora_nanopore_withdenovo	100x	0	0.2	0.2	6	0.001309591790628506	563965.4669678732	564705.0	0.8263380596328467	628835	760990	0.6533144767990016	0.8079352320997092	192635	238226.1666664561	294858
84	pandora_nanopore_withdenovo	100x	0	0.2	0.2	7	0.0011890331616061234	556649.337550639	557312.0	0.8242498151467921	619793	751948	0.6312499364025195	0.7962288672631165	186107	234746.5833331137	294823
85	pandora_nanopore_withdenovo	100x	0	0.2	0.2	8	0.0010492647200149863	542383.2985724737	542953.0	0.8202349439709231	602999	735154	0.5874524650336009	0.7743896923039862	173171	228276.91666644602	294783
86	pandora_nanopore_withdenovo	100x	0	0.2	0.2	9	0.0008528738332261865	515352.0944998126	515792.0	0.8130948845234559	574915	707070	0.5113614768562509	0.7380655852669065	150688	217493.166666452	294680
87	pandora_nanopore_withdenovo	100x	0	0.2	0.2	10	0.0006573838873414892	465899.52368741814	466206.0	0.8027287043878701	537760	669915	0.4038438034710341	0.6897520075678902	118953	203167.83333313718	294552
88	pandora_nanopore_withdenovo	100x	15	0.2	0.2	0	0.0012963255934074216	545227.2904871631	545935.0	0.8220820368996428	634903	772311	0.6656786774056803	0.8158358061318609	196292	240569.5833331325	294875
89	pandora_nanopore_withdenovo	100x	15	0.2	0.2	1	0.0012952166539702548	545072.0979498128	545779.0	0.8220087487839915	634585	771993	0.6648308605341247	0.8153963543867714	196042	240439.9999997992	294875
90	pandora_nanopore_withdenovo	100x	15	0.2	0.2	2	0.0012924606051458733	544915.8063521597	545621.0	0.8219753112011692	634440	771848	0.664471386180585	0.8151971174219561	195936	240381.2499997993	294875
91	pandora_nanopore_withdenovo	100x	15	0.2	0.2	3	0.001244494298231258	543667.5657512293	544345.0	0.8217612440185181	633513	770921	0.6622026282323018	0.8139864349293714	195267	240024.2499997984	294875
92	pandora_nanopore_withdenovo	100x	15	0.2	0.2	4	0.0012293040001843947	542788.9261359718	543457.0	0.8212327715633546	631234	768642	0.6572502153462156	0.8110195654181986	193806	239148.5833331259	294874
93	pandora_nanopore_withdenovo	100x	15	0.2	0.2	5	0.0011637664012378313	540542.2022091093	541172.0	0.8206248523243656	628629	766037	0.6510019771625851	0.8076220239400209	191959	238141.0833331222	294867
94	pandora_nanopore_withdenovo	100x	15	0.2	0.2	6	0.0010959215803314493	537311.5026860181	537901.0	0.8195073125494224	623886	761294	0.6391686845871573	0.8014391673272716	188464	236310.74999978466	294858
95	pandora_nanopore_withdenovo	100x	15	0.2	0.2	7	0.0009980771139042057	530849.6417832136	531380.0	0.8174074699118584	615131	752539	0.6178622427693905	0.7901147468134302	182160	232943.99999977593	294823
96	pandora_nanopore_withdenovo	100x	15	0.2	0.2	8	0.0008853972659422783	518211.7701146765	518671.0	0.8133525312758935	598782	736190	0.5752618866695615	0.7688510909675494	169578	226644.99999977808	294784
97	pandora_nanopore_withdenovo	100x	15	0.2	0.2	9	0.0007223025479007327	494194.78383033065	494552.0	0.806137219768902	571382	708790	0.5011079702595671	0.73341268413782	147668	216124.24999978518	294683
98	pandora_nanopore_withdenovo	100x	15	0.2	0.2	10	0.0005965379348363831	450740.9554260094	451010.0	0.7957475146268372	535328	672736	0.3967951655887695	0.6865477867737364	116878	202226.08333313788	294555
99	pandora_nanopore_nodenovo	100x	10	0.1	0.4	0	0.0008651714777483388	610804.0921249937	611333.0	0.8730097072293416	674235	772311	0.7642594319626961	0.8673152465729298	225361	255749.58333319268	294875
100	pandora_nanopore_nodenovo	100x	10	0.1	0.4	1	0.0008634575605942496	610596.3203617394	611124.0	0.8729384695508876	673802	771878	0.7632590080542603	0.8667322311709209	225066	255577.6666665253	294875
101	pandora_nanopore_nodenovo	100x	10	0.1	0.4	2	0.0008618537342088839	610349.5142382614	610876.0	0.872891866847245	673519	771595	0.7625875370919881	0.8663461918887381	224868	255463.83333319164	294875
102	pandora_nanopore_nodenovo	100x	10	0.1	0.4	3	0.0008464132936292224	609867.3628681814	610384.0	0.8728107658769322	673027	771103	0.7615125052988555	0.865694785925756	224551	255271.7499998573	294875
103	pandora_nanopore_nodenovo	100x	10	0.1	0.4	4	0.0008228729859391938	608896.5428481146	609398.0	0.8724533189759436	670866	768942	0.7564730818143282	0.8628359474348506	223065	254428.7499998516	294875
104	pandora_nanopore_nodenovo	100x	10	0.1	0.4	5	0.0007907142138605661	607396.3430158211	607877.0	0.8720841816405664	668647	766723	0.7513683810712372	0.8600009382533393	221559	253591.9166665152	294874
105	pandora_nanopore_nodenovo	100x	10	0.1	0.4	6	0.0007567674771260522	604791.9664844695	605250.0	0.8712578859073618	663726	761802	0.7400607057466977	0.8535612342365856	218218	251685.33333317077	294865
106	pandora_nanopore_nodenovo	100x	10	0.1	0.4	7	0.0007049372145464528	599307.2280043201	599730.0	0.8697313631080856	654799	752875	0.7182290836450705	0.8419743623652897	211772	248258.66666649282	294853
107	pandora_nanopore_nodenovo	100x	10	0.1	0.4	8	0.0006508522030365116	588482.7352666067	588866.0	0.8670191994793361	639444	737520	0.6802482955123639	0.8219830851502478	200544	242328.8333331445	294810
108	pandora_nanopore_nodenovo	100x	10	0.1	0.4	9	0.0005859214146829439	566393.9431003424	566726.0	0.8622903310053159	614118	712194	0.6145252344311906	0.789153853808328	181135	232607.83333312755	294756
109	pandora_nanopore_nodenovo	100x	10	0.1	0.4	10	0.0004991571015614538	525087.7678166947	525350.0	0.8542481241557028	574821	672897	0.5053198529786086	0.7380907129670867	148893	217479.16666646508	294651
110	pandora_nanopore_nodenovo	100x	25	0.05	0.2	0	0.0006977319512763147	404776.37739354797	405059.0	0.7644614669479005	590402	772311	0.5405205595591352	0.7579104140164017	159386	223488.83333308648	294875
111	pandora_nanopore_nodenovo	100x	25	0.05	0.2	1	0.0006976771833862028	404700.4526012407	404983.0	0.7643665803108808	590091	772000	0.5398389147944044	0.7574848099468809	159185	223363.33333308648	294875
112	pandora_nanopore_nodenovo	100x	25	0.05	0.2	2	0.0006976713887884013	404632.5023896088	404915.0	0.7643339167475285	589984	771893	0.5395065705807546	0.7573262681919005	159087	223316.58333308663	294875
113	pandora_nanopore_nodenovo	100x	25	0.05	0.2	3	0.0006815121823384729	404362.2342735629	404638.0	0.7642288435342408	589640	771549	0.5387164052564646	0.7568670340531417	158854	223181.16666642012	294875
114	pandora_nanopore_nodenovo	100x	25	0.05	0.2	4	0.000673581442132809	404000.6892096446	404273.0	0.7637747933294029	588157	770066	0.5352708774904621	0.7549244029947804	157838	222608.33333308587	294875
115	pandora_nanopore_nodenovo	100x	25	0.05	0.2	5	0.0006437703342312417	403369.15562376456	403629.0	0.7633119079837618	586651	768560	0.531728806201971	0.7530233252160272	156793	222046.99999975078	294874
116	pandora_nanopore_nodenovo	100x	25	0.05	0.2	6	0.0006218261629158395	402231.72616229724	402482.0	0.7622580059151568	583244	765153	0.5236969637364389	0.7485773343408342	154422	220732.24999974747	294869
117	pandora_nanopore_nodenovo	100x	25	0.05	0.2	7	0.0005883115157796492	399845.6277404554	400081.0	0.7603976227983752	577303	759212	0.5085649945907083	0.7408638361987859	149957	218453.33333308264	294863
118	pandora_nanopore_nodenovo	100x	25	0.05	0.2	8	0.0005385413639271698	394876.22823106736	395089.0	0.7571755804671503	567229	749138	0.4827156976468114	0.7276529617787816	142321	214536.83333308526	294834
119	pandora_nanopore_nodenovo	100x	25	0.05	0.2	9	0.0004988481374705869	384250.2218243345	384442.0	0.7516088640798307	550440	732349	0.4370694012408707	0.7058506590492221	128845	208079.83333309725	294793
120	pandora_nanopore_nodenovo	100x	25	0.05	0.2	10	0.00042262010095561736	363472.3243431699	363626.0	0.742515775259524	524577	706486	0.3625827421363163	0.6721771544049319	106868	198118.16666646398	294741
121	pandora_nanopore_nodenovo	100x	10	0.3	0.2	0	0.000737579496649432	489046.0234312833	489407.0	0.8073936535929179	623559	772311	0.6317897414158542	0.8011634873526479	186299	236243.08333311204	294875
122	pandora_nanopore_nodenovo	100x	10	0.3	0.2	1	0.0007360275454759703	488893.8955792657	489254.0	0.8072945949937428	623162	771914	0.6308774904620602	0.8006310583573112	186030	236086.0833331121	294875
123	pandora_nanopore_nodenovo	100x	10	0.3	0.2	2	0.0007358474877756649	488755.08595601656	489115.0	0.8072483993733551	622977	771729	0.6303993217465027	0.8003693655496241	185889	236008.91666644535	294875
124	pandora_nanopore_nodenovo	100x	10	0.3	0.2	3	0.0007260720563105894	488401.1279260458	488756.0	0.8071401900178401	622544	771296	0.6294463755828741	0.7997914370488441	185608	235838.49999977788	294875
125	pandora_nanopore_nodenovo	100x	10	0.3	0.2	4	0.0007092639449305382	487715.8352205093	488062.0	0.8066571437112751	620617	769369	0.624881729546418	0.7972437473498047	184262	235087.24999977372	294875
126	pandora_nanopore_nodenovo	100x	10	0.3	0.2	5	0.0006748375699334731	486685.3446557165	487014.0	0.8061956622286612	618785	767537	0.6205158813594959	0.7949092945905895	182974	234398.08333310546	294874
127	pandora_nanopore_nodenovo	100x	10	0.3	0.2	6	0.0006486810660258913	484806.3111925685	485121.0	0.8051229379336365	614560	763312	0.6106291628796614	0.7893902243255685	180055	232765.91666643173	294868
128	pandora_nanopore_nodenovo	100x	10	0.3	0.2	7	0.0006068636543486994	480801.0421439384	481093.0	0.8031654539175171	606969	755721	0.5915186293063102	0.7795181635445916	174414	229847.1666664312	294858
129	pandora_nanopore_nodenovo	100x	10	0.3	0.2	8	0.0005567975964457794	472812.5924202639	473076.0	0.7997148246737247	593949	742701	0.5584371533913799	0.7625253967653699	164639	224808.49999976315	294821
130	pandora_nanopore_nodenovo	100x	10	0.3	0.2	9	0.0005095783380366646	456505.2562090418	456738.0	0.7938460941462779	572806	721558	0.5018081403632564	0.7350709686603737	147922	216682.74999976766	294778
131	pandora_nanopore_nodenovo	100x	10	0.3	0.2	10	0.0004286462163296534	426097.27669090295	426280.0	0.7843023525590459	540880	689632	0.410500027145882	0.6935574904529944	120976	204394.16666645926	294704
132	pandora_nanopore_withdenovo	100x	5	0.3	0.8	0	0.0019782934315444307	627408.3418776727	628652.0	0.8801402543793886	679742	772311	0.7841153030945316	0.8746926663835763	231216	257924.9999998571	294875
