	tool	coverage	coverage_threshold	strand_bias_threshold	gaps_threshold	step_GT	error_rate	nb_of_correct_calls	nb_of_total_calls	recalls_wrt_truth_probes	nbs_of_truth_probes_found	nbs_of_truth_probes_in_total	recalls_wrt_variants_where_all_allele_seqs_were_found	recalls_wrt_variants_found_wrt_alleles	nbs_variants_where_all_allele_seqs_were_found	nbs_variants_found_wrt_alleles	nbs_variants_total
1733	pandora_illumina_nodenovo	100x	10	0.1	0.6	6	0.0008557647336816523	592646.3997251578	593154.0	0.8656786407982581	662735	765567	0.7409766238346678	0.8519484094276388	218494	251216.5833331561	294873
1734	pandora_illumina_nodenovo	100x	10	0.1	0.6	7	0.0008234922183585348	590393.4149180163	590880.0	0.8648918880212952	658277	761109	0.7310694955030725	0.8461322806582893	215569	249497.33333314845	294868
1735	pandora_illumina_nodenovo	100x	10	0.1	0.6	8	0.0007775058408885371	585895.1086726892	586351.0	0.8633363723111027	649614	752446	0.7114727856665638	0.8348100078108556	209787	246154.5833331323	294863
1736	pandora_illumina_nodenovo	100x	10	0.1	0.6	9	0.0007164684381396612	576752.4787774327	577166.0	0.8606838996369154	635288	738120	0.6778921162951607	0.8160974801803221	199867	240614.91666644535	294836
1737	pandora_illumina_nodenovo	100x	10	0.1	0.6	10	0.0006509272283743428	559164.787338835	559529.0	0.8563291218824529	612915	715747	0.6216439936221461	0.7868032703455394	183242	231925.99999975465	294770
1738	pandora_illumina_nodenovo	100x	15	0.2	0.6	0	0.0008901595550703244	560004.0628989043	560503.0	0.8479084203125424	654849	772311	0.7235201356506995	0.8416297866320523	213348	248175.58333312644	294875
1739	pandora_illumina_nodenovo	100x	15	0.2	0.6	1	0.0008887448469151461	559879.9669401754	560378.0	0.8477678791287692	654136	771598	0.7219872827469267	0.8407036880026818	212896	247902.49999979077	294875
1740	pandora_illumina_nodenovo	100x	15	0.2	0.6	2	0.0008879672524962912	559791.4817160661	560289.0	0.8477258437745094	653923	771385	0.7215488649389231	0.8404273237601708	212766	247820.16666645661	294874
1741	pandora_illumina_nodenovo	100x	15	0.2	0.6	3	0.0008804814778705651	559672.7842124671	560166.0	0.8477043237440294	653814	771276	0.7212945190149013	0.8402837596163893	212691	247777.8333331232	294874
1742	pandora_illumina_nodenovo	100x	15	0.2	0.6	4	0.0008587099864401093	559111.4727612679	559592.0	0.8474503631206558	652530	769992	0.7180456737453963	0.8385412074302527	211733	247263.9999997884	294874
1743	pandora_illumina_nodenovo	100x	15	0.2	0.6	5	0.0008358202401037572	558615.7071127021	559083.0	0.8472895196319202	651719	769181	0.7161567313496612	0.8374511938425254	211176	246942.58333312089	294874
1744	pandora_illumina_nodenovo	100x	15	0.2	0.6	6	0.0008090732190467742	557450.6164329472	557902.0	0.8467131852342915	648827	766289	0.7098038816710923	0.8337111796144399	209302	245838.9166664488	294873
1745	pandora_illumina_nodenovo	100x	15	0.2	0.6	7	0.0007792998093191228	555674.625141639	556108.0	0.8459237922092232	644901	762363	0.7009553394897395	0.8285905492487967	206690	244325.66666644343	294869
1746	pandora_illumina_nodenovo	100x	15	0.2	0.6	8	0.0007380853115623862	552290.0617244701	552698.0	0.8444162463442546	637514	754976	0.6835829399316296	0.8189021040200386	201564	241464.7499997647	294864
1747	pandora_illumina_nodenovo	100x	15	0.2	0.6	9	0.0006824589163270113	545110.7302629453	545483.0	0.8417504425684871	624796	742258	0.6531541156639092	0.8022760598785686	192574	236540.66666641762	294837
1748	pandora_illumina_nodenovo	100x	15	0.2	0.6	10	0.0006236372395386214	531164.5393017342	531496.0	0.8373875015055174	604881	722343	0.6020266236057209	0.7761560190327661	177463	228792.16666640266	294776
1749	pandora_illumina_withdenovo	100x	0	0.05	1.0	0	0.0013687929680146205	670637.777500779	671557.0	0.9015720350998496	696294	772311	0.8269232725731243	0.895784089303052	243839	264144.33333323745	294875
1750	pandora_illumina_withdenovo	100x	0	0.05	1.0	1	0.0013630552991389375	670450.8910160383	671366.0	0.9015303425977741	695967	771984	0.8261602373887241	0.8953211812911818	243614	264007.8333332372	294875
1751	pandora_illumina_withdenovo	100x	0	0.05	1.0	2	0.0013585740241783828	670242.1876093766	671154.0	0.9014743145247522	695528	771545	0.8253593060086681	0.8947623956895809	243377	263842.16666656954	294874
1752	pandora_illumina_withdenovo	100x	0	0.05	1.0	3	0.0013494481404334735	670010.6336514129	670916.0	0.9014491513558084	695331	771348	0.8249353961352984	0.8944944846496099	243252	263763.16666656913	294874
1753	pandora_illumina_withdenovo	100x	0	0.05	1.0	4	0.0013189053676574414	669022.4573807741	669906.0	0.9012155566298128	693507	769524	0.8210930770430759	0.8921188937192249	242119	263062.66666656267	294874
1754	pandora_illumina_withdenovo	100x	0	0.05	1.0	5	0.0012882034967056644	667903.4945885256	668765.0	0.9010416937873288	692155	768172	0.8179731003750754	0.8903025812151153	241199	262527.0833332259	294874
1755	pandora_illumina_withdenovo	100x	0	0.05	1.0	6	0.0012478648805672732	665688.2730998043	666520.0	0.9005679439956469	688495	764512	0.8101712274180913	0.8855748219839027	238896	261130.33333321536	294871
1756	pandora_illumina_withdenovo	100x	0	0.05	1.0	7	0.0012010437399706528	661463.5979738107	662259.0	0.899883574832145	683269	759286	0.7987865674577604	0.8787867483304351	235535	259124.3333332021	294866
1757	pandora_illumina_withdenovo	100x	0	0.05	1.0	8	0.0011159306415828851	653083.3900394348	653813.0	0.8984579750102187	672609	748626	0.7756011531287095	0.864992934259828	228686	255043.1666665103	294850
1758	pandora_illumina_withdenovo	100x	0	0.05	1.0	9	0.001023798468513526	638433.7026843546	639088.0	0.8960619004386301	655351	731368	0.7358330563150004	0.8424234920585312	216928	248351.4999998073	294806
